cluster_id,video_urls,average_performance
8,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1119706949586170', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-6764280623620361', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-963303392509872', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638']",0.9352635736055555
8,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1119706949586170', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-6764280623620361', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-963303392509872', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638']",0.9352635736055555
8,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1119706949586170', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-6764280623620361', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-963303392509872', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638']",0.9352635736055555
8,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1119706949586170', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-6764280623620361', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-963303392509872', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638']",0.9352635736055555
8,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1119706949586170', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-6764280623620361', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-963303392509872', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638']",0.9352635736055555
8,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1119706949586170', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-6764280623620361', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-963303392509872', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638']",0.9352635736055555
8,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1119706949586170', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-6764280623620361', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-963303392509872', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638']",0.9352635736055555
8,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1119706949586170', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-6764280623620361', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-963303392509872', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638']",0.9352635736055555
8,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1119706949586170', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-6764280623620361', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-963303392509872', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638']",0.9352635736055555
8,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1119706949586170', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-6764280623620361', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-963303392509872', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638']",0.9352635736055555
8,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1119706949586170', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-6764280623620361', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-963303392509872', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638']",0.9352635736055555
8,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1119706949586170', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-6764280623620361', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-963303392509872', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638']",0.9352635736055555
8,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1119706949586170', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-6764280623620361', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-963303392509872', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638']",0.9352635736055555
8,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1119706949586170', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-6764280623620361', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-963303392509872', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638']",0.9352635736055555
8,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1119706949586170', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-6764280623620361', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-963303392509872', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638']",0.9352635736055555
8,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1119706949586170', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-6764280623620361', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-963303392509872', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638']",0.9352635736055555
9,['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-6720438181324436'],0.3209520748
9,['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-6720438181324436'],0.3209520748
9,['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-6720438181324436'],0.3209520748
9,['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-6720438181324436'],0.3209520748
9,['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-6720438181324436'],0.3209520748
10,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-987643572956494', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-932703258597949', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-887363366529815', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-604041931565137']",1.0779458435866665
10,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-987643572956494', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-932703258597949', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-887363366529815', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-604041931565137']",1.0779458435866665
10,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-987643572956494', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-932703258597949', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-887363366529815', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-604041931565137']",1.0779458435866665
10,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-987643572956494', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-932703258597949', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-887363366529815', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-604041931565137']",1.0779458435866665
10,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-987643572956494', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-932703258597949', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-887363366529815', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-604041931565137']",1.0779458435866665
11,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157']",0.8984796175307692
11,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157']",0.8984796175307692
11,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157']",0.8984796175307692
11,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157']",0.8984796175307692
11,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157']",0.8984796175307692
11,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157']",0.8984796175307692
11,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157']",0.8984796175307692
11,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157']",0.8984796175307692
11,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157']",0.8984796175307692
11,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157']",0.8984796175307692
11,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157']",0.8984796175307692
11,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157']",0.8984796175307692
11,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-888183703182855', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-905739711170399', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-817763467176157']",0.8984796175307692
12,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-876239523982490', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-992064161877405', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-987643572956494', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-958774641659407']",1.1311784178320294
12,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-876239523982490', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-992064161877405', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-987643572956494', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-958774641659407']",1.1311784178320294
12,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-876239523982490', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-992064161877405', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-987643572956494', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-958774641659407']",1.1311784178320294
12,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-876239523982490', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-992064161877405', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-987643572956494', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-958774641659407']",1.1311784178320294
12,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-876239523982490', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-992064161877405', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-987643572956494', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-958774641659407']",1.1311784178320294
12,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-876239523982490', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-992064161877405', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-987643572956494', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-958774641659407']",1.1311784178320294
12,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-876239523982490', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-992064161877405', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-987643572956494', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-958774641659407']",1.1311784178320294
12,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-876239523982490', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-992064161877405', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-987643572956494', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-958774641659407']",1.1311784178320294
12,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-876239523982490', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-992064161877405', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-987643572956494', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-958774641659407']",1.1311784178320294
12,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-876239523982490', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-992064161877405', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-987643572956494', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-958774641659407']",1.1311784178320294
12,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-876239523982490', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-992064161877405', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-987643572956494', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-958774641659407']",1.1311784178320294
12,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-876239523982490', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-992064161877405', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-987643572956494', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-958774641659407']",1.1311784178320294
12,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-876239523982490', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-992064161877405', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-987643572956494', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-958774641659407']",1.1311784178320294
12,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-902456848100089', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-876239523982490', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-992064161877405', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-925260332281638', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-987643572956494', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-958774641659407']",1.1311784178320294
13,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1119706949586170', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-932703258597949']",1.2270424206666668
13,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1119706949586170', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-932703258597949']",1.2270424206666668
13,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1119706949586170', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-932703258597949']",1.2270424206666668
13,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1119706949586170', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-932703258597949']",1.2270424206666668
13,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1119706949586170', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-932703258597949']",1.2270424206666668
13,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1119706949586170', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-932703258597949']",1.2270424206666668
13,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1119706949586170', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-932703258597949']",1.2270424206666668
14,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-960884234555681', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-874864704574925']",0.9180474553333333
14,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-960884234555681', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-874864704574925']",0.9180474553333333
14,"['https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-960884234555681', 'https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-874864704574925']",0.9180474553333333
